edinet_cd,name,部門区分,行区分,正規化group1,正規化科目,unit,表示単位,2017/3/31,2018/3/31,2019/3/31,2020/3/31,2021/3/31,2022/3/31,2023/3/31,2024/3/31,2025/3/31,2026/3/31
E32215,東京電力パワーグリッド株式会社,送電費,内訳,固定資産除却費,除却損,JPY,百万円,3930,3984,3994,4054,4418,7635,3278,2521,3984,2167
E32215,東京電力パワーグリッド株式会社,送電費,個別勘定科目,,損害保険料,JPY,百万円,873,818,672,665,714,767,773,807,826,844
E32215,東京電力パワーグリッド株式会社,送電費,個別勘定科目,,給料手当,JPY,百万円,19547,18241,14801,13401,11506,11802,11453,11435,11679,12236
E32215,東京電力パワーグリッド株式会社,送電費,個別勘定科目,,消耗品費,JPY,百万円,366,365,320,480,396,413,603,589,514,534
E32215,東京電力パワーグリッド株式会社,送電費,個別勘定科目,,補償費,JPY,百万円,539,406,528,322,477,513,529,652,522,411
E32215,東京電力パワーグリッド株式会社,送電費,個別勘定科目合計,,減価償却費,JPY,百万円,139100,133297,128006,123926,108365,104551,92382,94651,93672,94730
E32215,東京電力パワーグリッド株式会社,送電費,内訳,減価償却費,普通償却費,JPY,百万円,139100,133297,128006,123926,108365,104551,92382,94651,93672,94730
E32215,東京電力パワーグリッド株式会社,送電費,区分合計,,合計,JPY,百万円,310903,294576,286975,280906,264064,272675,265294,279355,289027,302008
E32215,東京電力パワーグリッド株式会社,変電費,個別勘定科目合計,,厚生費,JPY,百万円,2935,2621,2383,2238,2139,2117,2028,2047,2520,2015
E32215,東京電力パワーグリッド株式会社,変電費,内訳,厚生費,法定厚生費,JPY,百万円,2611,2342,2130,1993,1938,1886,1803,1803,1802,1879
E32215,東京電力パワーグリッド株式会社,変電費,内訳,厚生費,一般厚生費,JPY,百万円,324,279,253,245,201,230,225,243,717,136
E32215,東京電力パワーグリッド株式会社,変電費,個別勘定科目,,補償費,JPY,百万円,14,33,5,52,33,181,10,5,19,527
E32215,東京電力パワーグリッド株式会社,変電費,個別勘定科目,,賃借料,JPY,百万円,11712,11447,11038,11256,11307,11366,11412,11418,11509,11695
E32215,東京電力パワーグリッド株式会社,変電費,個別勘定科目,,諸費,JPY,百万円,315,251,217,192,167,151,206,201,179,170
E32215,東京電力パワーグリッド株式会社,変電費,個別勘定科目合計,,給料手当振替額|貸方,JPY,百万円,-411,-339,-236,-235,-187,-215,-194,-200,-222,-227
E32215,東京電力パワーグリッド株式会社,変電費,内訳,給料手当振替額|貸方,建設費への振替額|貸方,JPY,百万円,-398,-331,-224,-218,-179,-204,-185,-191,-219,-222
E32215,東京電力パワーグリッド株式会社,変電費,内訳,給料手当振替額|貸方,その他への振替額|貸方,JPY,百万円,-12,-8,-11,-16,-8,-10,-8,-9,-3,-4
E32215,東京電力パワーグリッド株式会社,変電費,個別勘定科目合計,,固定資産除却費,JPY,百万円,7570,6694,7085,6004,4782,4525,6235,4750,10164,6820
E32215,東京電力パワーグリッド株式会社,変電費,内訳,固定資産除却費,除却損,JPY,百万円,3518,3673,2320,1727,1738,1510,1519,993,2134,1700
E32215,東京電力パワーグリッド株式会社,変電費,内訳,固定資産除却費,除却費用,JPY,百万円,4052,3020,4765,4277,3044,3014,4716,3757,8030,5120
E32215,東京電力パワーグリッド株式会社,変電費,個別勘定科目合計,,諸税,JPY,百万円,8789,11512,11490,11126,11136,10975,11333,11387,11716,12103
E32215,東京電力パワーグリッド株式会社,変電費,内訳,諸税,雑税,JPY,百万円,582,766,788,788,848,780,842,769,857,881
E32215,東京電力パワーグリッド株式会社,変電費,内訳,諸税,固定資産税,JPY,百万円,8207,10746,10701,10338,10287,10195,10491,10618,10859,11222
E32215,東京電力パワーグリッド株式会社,変電費,個別勘定科目,,雑給,JPY,百万円,112,73,33,13,15,19,31,42,52,50
E32215,東京電力パワーグリッド株式会社,変電費,個別勘定科目,,給料手当,JPY,百万円,19352,17481,15779,14841,14147,13729,13168,13315,13519,13954
E32215,東京電力パワーグリッド株式会社,変電費,個別勘定科目,,修繕費,JPY,百万円,12874,10742,10872,10862,9048,13092,12904,16460,15912,17230
E32215,東京電力パワーグリッド株式会社,変電費,個別勘定科目,,損害保険料,JPY,百万円,408,374,310,307,327,348,350,362,373,380
E32215,東京電力パワーグリッド株式会社,変電費,個別勘定科目,,消耗品費,JPY,百万円,457,600,392,672,567,722,730,788,897,785
E32215,東京電力パワーグリッド株式会社,変電費,個別勘定科目,,委託費,JPY,百万円,1855,-4286,-739,2543,5305,527,2999,5942,5980,4976
E32215,東京電力パワーグリッド株式会社,変電費,個別勘定科目合計,,減価償却費,JPY,百万円,54137,52719,50640,48691,48117,51019,41218,41192,41902,43637
E32215,東京電力パワーグリッド株式会社,変電費,内訳,減価償却費,普通償却費,JPY,百万円,54137,52719,50640,48691,48117,51019,41218,41192,41902,43637
E32215,東京電力パワーグリッド株式会社,変電費,区分合計,,合計,JPY,百万円,120124,109928,109275,108569,106906,108561,102435,107715,114525,114119
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目合計,,厚生費,JPY,百万円,8508,8064,7911,8222,7783,7511,7640,7756,9447,7492
E32215,東京電力パワーグリッド株式会社,配電費,内訳,厚生費,法定厚生費,JPY,百万円,7552,7163,7042,7288,7000,6650,6768,6811,6839,6990
E32215,東京電力パワーグリッド株式会社,配電費,内訳,厚生費,一般厚生費,JPY,百万円,955,900,869,933,782,861,871,944,2608,502
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目,,補償費,JPY,百万円,303,278,363,366,430,280,274,340,1060,648
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目,,賃借料,JPY,百万円,35032,35746,36199,38765,39393,39845,42642,43004,43252,45131
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目,,諸費,JPY,百万円,1159,1613,4596,4690,5097,5132,5040,5231,5617,5854
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目合計,,固定資産除却費,JPY,百万円,25173,28642,33833,32494,33057,35112,35577,40325,42230,40136
E32215,東京電力パワーグリッド株式会社,配電費,内訳,固定資産除却費,除却損,JPY,百万円,8535,11643,15205,13264,13583,14751,15436,18099,16868,14318
E32215,東京電力パワーグリッド株式会社,配電費,内訳,固定資産除却費,除却費用,JPY,百万円,16637,16998,18627,19229,19474,20360,20141,22225,25361,25818
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目合計,,給料手当振替額|貸方,JPY,百万円,-97,-136,-202,-239,-273,-257,-315,-232,-236,-236
E32215,東京電力パワーグリッド株式会社,配電費,内訳,給料手当振替額|貸方,建設費への振替額|貸方,JPY,百万円,-33,-14,-64,-82,-97,-53,-101,-52,-107,-97
E32215,東京電力パワーグリッド株式会社,配電費,内訳,給料手当振替額|貸方,その他への振替額|貸方,JPY,百万円,-64,-121,-138,-157,-175,-203,-213,-179,-129,-139
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目合計,,諸税,JPY,百万円,22037,29383,29238,29133,29004,29076,29199,29304,29863,30199
E32215,東京電力パワーグリッド株式会社,配電費,内訳,諸税,雑税,JPY,百万円,17,20,32,32,33,36,37,33,93,96
E32215,東京電力パワーグリッド株式会社,配電費,内訳,諸税,固定資産税,JPY,百万円,22019,29362,29206,29100,28970,29040,29162,29270,29770,30103
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目,,委託検針費,JPY,百万円,12699,11102,9782,7607,11571,,,,,
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目,,雑給,JPY,百万円,460,319,253,282,266,285,285,306,310,312
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目,,給料手当,JPY,百万円,56992,53331,52563,54393,50959,49362,49297,50030,51049,52065
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目,,損害保険料,JPY,百万円,704,661,548,554,582,645,645,675,701,719
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目,,共有設備費等分担額,JPY,百万円,25,29,27,39,38,40,43,45,53,62
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目,,修繕費,JPY,百万円,159726,147117,131632,120449,121228,128159,126251,136031,155421,147028
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目,,消耗品費,JPY,百万円,1814,1541,1658,1620,1509,1238,1288,1526,1590,1482
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目合計,,減価償却費,JPY,百万円,105525,106106,106679,107063,107626,109244,81896,86443,89661,98722
E32215,東京電力パワーグリッド株式会社,配電費,内訳,減価償却費,普通償却費,JPY,百万円,105525,106106,106679,107063,107626,109244,81896,86443,89661,98722
E32215,東京電力パワーグリッド株式会社,配電費,個別勘定科目,,委託費,JPY,百万円,34841,33565,32774,28549,30385,34475,35871,38026,39751,40430
E32215,東京電力パワーグリッド株式会社,配電費,区分合計,,合計,JPY,百万円,464908,457367,447860,433993,438662,440153,415639,438814,469774,470049
E32215,東京電力パワーグリッド株式会社,販売費,個別勘定科目合計,,厚生費,JPY,百万円,3336,3328,2971,2483,2016,1901,1891,1945,2438,2009
E32215,東京電力パワーグリッド株式会社,販売費,内訳,厚生費,法定厚生費,JPY,百万円,2902,2933,2615,2173,1800,1684,1669,1704,1748,1859
E32215,東京電力パワーグリッド株式会社,販売費,内訳,厚生費,一般厚生費,JPY,百万円,433,395,356,309,216,216,221,240,689,150
E32215,東京電力パワーグリッド株式会社,販売費,個別勘定科目,,補償費,JPY,百万円,19,16,2,5,0,1,4,0,0,121
E32215,東京電力パワーグリッド株式会社,販売費,個別勘定科目,,諸費,JPY,百万円,784,550,438,617,1495,1704,1767,2073,2133,1165
E32215,東京電力パワーグリッド株式会社,販売費,個別勘定科目,,貸倒損,JPY,百万円,23,11,38,198,17213,-8298,1977,-3352,-1286,-865
E32215,東京電力パワーグリッド株式会社,販売費,個別勘定科目合計,,諸税,JPY,百万円,13,8,5,4,2,1,15,16,6,4
E32215,東京電力パワーグリッド株式会社,販売費,内訳,諸税,雑税,JPY,百万円,13,8,5,4,2,1,15,16,6,4
